SH601066	2019-06-17	2022-06-10
SZ002304	2010-07-01	2022-06-10
SH600887	2013-01-04	2022-06-10
SZ003816	2020-06-15	2022-06-10
SZ000001	2006-05-29	2022-06-10
SZ000166	2006-05-29	2022-06-10
SZ000538	2011-07-01	2022-06-10
SZ000568	2018-06-11	2022-06-10
SH600837	2006-05-29	2022-06-10
SZ000895	2011-07-01	2022-06-10
SZ002142	2017-06-12	2022-06-10
SZ002607	2020-06-15	2022-06-10
SZ002736	2015-06-15	2022-06-10
SZ000858	2006-05-29	2022-06-10
SZ300433	2021-06-15	2022-06-10
SZ300999	2021-12-13	2022-06-10
SH600809	2020-12-14	2022-06-10
SH600000	2006-05-29	2022-06-10
SH600009	2018-06-11	2022-06-10
SH600016	2006-05-29	2022-06-10
SH600018	2013-12-16	2022-06-10
SH600030	2006-05-29	2022-06-10
SH600104	2006-05-29	2022-06-10
SZ300498	2019-06-17	2022-06-10
SH601006	2006-05-29	2021-12-10
SH601989	2010-07-01	2021-12-10
SH601360	2018-06-11	2021-12-10
SH601186	2009-01-05	2021-12-10
SH601169	2006-05-29	2021-12-10
SH600918	2020-12-14	2021-12-10
SZ002938	2020-12-14	2021-12-10
SZ001979	2016-06-13	2021-12-10
SZ000876	2020-12-14	2021-12-10
SH600015	2006-05-29	2021-12-10
SH601800	2013-01-04	2021-06-11
SH603160	2020-06-15	2021-06-11
SH601933	2018-06-11	2021-06-11
SZ002024	2006-05-29	2021-06-11
SH601225	2014-06-16	2021-06-11
SH600606	2016-06-13	2021-06-11
SZ000776	2011-01-04	2021-06-11
SH601238	2018-06-11	2020-12-11
SH600025	2018-06-11	2020-12-11
SH601985	2015-12-14	2020-12-11
SH601881	2017-06-12	2020-12-11
SH601669	2012-07-02	2020-12-11
SH603993	2017-12-11	2020-12-11
SH601111	2006-05-29	2020-12-11
SH600919	2017-06-12	2020-12-11
SH601009	2017-06-12	2020-12-11
SH600340	2015-12-14	2020-12-11
SH600010	2012-01-04	2020-06-12
SH600011	2017-12-11	2020-06-12
SH600023	2014-06-16	2020-06-12
SH600115	2015-12-14	2020-06-12
SH600958	2015-06-15	2020-06-12
SH601727	2014-12-15	2020-06-12
SZ000069	2006-05-29	2019-12-13
SH600703	2017-12-11	2019-12-13
SH601018	2011-07-01	2019-12-13
SH601618	2010-01-04	2019-12-13
SH600518	2013-07-01	2019-06-14
SH601633	2013-07-01	2019-06-14
SZ002450	2018-06-11	2019-06-14
SZ002252	2015-06-15	2019-06-14
SZ002558	2017-06-12	2018-12-14
SH600795	2006-05-29	2018-12-14
SH600893	2015-06-15	2018-12-14
SZ000625	2014-06-16	2018-06-08
SZ002739	2015-12-14	2018-06-08
SZ002797	2016-12-12	2018-06-08
SH600061	2016-06-13	2018-06-08
SH600637	2014-06-16	2018-06-08
SH600663	2016-12-12	2018-06-08
SH601788	2015-06-15	2018-06-08
SH601901	2014-06-16	2018-06-08
SZ002673	2016-06-13	2017-12-08
SZ300104	2015-12-14	2017-12-08
SH600485	2015-06-15	2017-12-08
SH601198	2016-12-12	2017-12-08
SH600886	2006-05-29	2017-06-09
SH601600	2006-05-29	2017-06-09
SH600959	2015-12-14	2017-06-09
SH601377	2015-12-14	2017-06-09
SH600871	2016-06-13	2017-06-09
SH600111	2011-07-01	2017-06-09
SH600705	2015-06-15	2017-06-09
SH600011	2012-07-02	2016-12-09
SH600398	2015-06-15	2016-12-09
SH601898	2006-05-29	2016-12-09
SH601808	2006-05-29	2016-06-08
SH603288	2014-12-15	2016-06-08
SH601939	2006-05-29	2016-06-08
SH600372	2014-06-16	2016-06-08
SH600150	2006-05-29	2016-06-08
SH600031	2006-05-29	2016-06-08
SH600406	2013-01-04	2015-12-11
SH600703	2014-12-15	2015-12-11
SH600583	2014-12-15	2015-12-11
SH600535	2013-12-16	2015-12-11
SH600196	2014-12-15	2015-12-11
SH600383	2014-12-15	2015-12-11
SH600256	2011-07-01	2015-12-11
SZ002241	2013-12-16	2015-12-11
SH600309	2006-05-29	2015-12-11
SH601888	2014-12-15	2015-06-12
SH601158	2011-01-04	2015-06-12
SH601117	2013-01-04	2015-06-12
SH600362	2006-05-29	2015-06-12
SZ002353	2013-12-16	2015-06-12
SZ002236	2013-12-16	2015-06-12
SZ000338	2011-01-04	2015-06-12
SZ000157	2009-07-01	2015-06-12
SZ000024	2013-07-01	2014-12-12
SH601991	2013-07-01	2014-12-12
SH600547	2010-01-04	2014-12-12
SH600489	2010-01-04	2014-12-12
SH600188	2006-05-29	2014-12-12
SZ000792	2006-05-29	2014-12-12
SZ000568	2006-05-29	2014-12-12
SH601699	2009-01-05	2014-12-12
SH601958	2009-01-05	2014-06-13
SH600348	2010-07-01	2014-06-13
SZ002142	2006-05-29	2014-06-13
SZ000983	2006-05-29	2014-06-13
SZ000937	2012-01-04	2014-06-13
SZ000629	2012-01-04	2014-06-13
SH600875	2009-01-05	2013-12-13
SH601788	2010-07-01	2013-12-13
SH600115	2011-01-04	2013-12-13
SH600029	2006-05-29	2013-12-13
SH600005	2006-05-29	2013-12-13
SZ000425	2011-07-01	2013-12-13
SH601666	2006-05-29	2013-06-28
SH601558	2011-07-01	2013-06-28
SH601118	2011-07-01	2013-06-28
SZ000898	2006-05-29	2013-06-28
SZ000869	2012-07-02	2013-06-28
SH601607	2011-07-01	2012-12-31
SH601991	2012-01-04	2012-12-31
SH601168	2006-05-29	2012-12-31
SH600089	2009-07-01	2012-12-31
SH601919	2006-05-29	2012-12-31
SH601866	2006-05-29	2012-06-29
SH601727	2009-07-01	2012-06-29
SZ002399	2011-01-04	2012-06-29
SZ002202	2006-05-29	2012-06-29
SZ000825	2006-05-29	2012-06-29
SH600832	2006-05-29	2011-12-30
SH601009	2006-05-29	2011-12-30
SH600018	2006-05-29	2011-12-30
SZ000878	2006-05-29	2011-12-30
SZ000709	2006-05-29	2011-06-30
SH600663	2006-05-29	2011-06-30
SH600583	2006-05-29	2011-06-30
SH600550	2009-01-05	2011-06-30
SH600208	2010-01-04	2011-06-30
SH600177	2006-05-29	2011-06-30
SH600009	2006-05-29	2011-06-30
SZ000783	2006-05-29	2011-06-30
SZ000728	2006-05-29	2011-06-30
SZ000024	2010-01-04	2011-06-30
SH601991	2006-05-29	2010-12-31
SH600011	2006-05-29	2010-12-31
SZ000562	2006-05-29	2010-12-31
SH600688	2006-05-29	2010-12-31
SH600320	2006-05-29	2010-12-31
SH600642	2006-05-29	2010-12-31
SZ000402	2006-05-29	2010-06-30
SH600649	2006-05-29	2010-06-30
SH600026	2006-05-29	2010-06-30
SH600808	2006-05-29	2010-06-30
SZ000027	2006-05-29	2010-06-30
SH600010	2006-05-29	2010-06-30
SH601333	2006-05-29	2010-06-30
SH601872	2006-05-29	2009-12-31
SH600598	2009-07-01	2009-12-31
SH600350	2006-05-29	2009-12-31
SH600027	2006-05-29	2009-12-31
SZ000629	2006-05-29	2009-12-31
SZ000338	2006-05-29	2009-12-31
SH600717	2006-05-29	2009-12-31
SH601588	2006-05-29	2009-06-30
SH600221	2006-05-29	2009-06-30
SH600115	2006-05-29	2009-06-30
SH600008	2006-05-29	2009-06-30
SH600660	2006-05-29	2009-06-30
SH601001	2006-05-29	2008-12-31
SH600377	2006-05-29	2008-12-31
SH600037	2006-05-29	2008-12-31
SZ000539	2006-05-29	2008-12-31
SZ000039	2006-05-29	2008-12-31
SH600098	2006-05-29	2008-12-31
