SZ000423	2005-01-01	2020-06-12
SZ000898	2017-12-11	2020-06-12
SZ002010	2019-06-17	2020-06-12
SZ002081	2012-07-02	2020-06-12
SZ002294	2017-12-11	2020-06-12
SZ300296	2018-12-17	2019-12-13
SH603858	2017-06-12	2019-12-13
SH601228	2017-12-11	2019-12-13
SH600704	2016-06-13	2019-12-13
SH600688	2013-12-16	2019-12-13
SH600415	2005-01-01	2019-12-13
SH600339	2018-06-11	2019-12-13
SZ300251	2014-12-15	2019-12-13
SZ002925	2018-06-11	2019-12-13
SZ002625	2018-06-11	2019-12-13
SZ002310	2016-12-12	2019-12-13
SZ002065	2013-12-16	2019-12-13
SZ000553	2018-12-17	2019-12-13
SZ000408	2018-12-17	2019-12-13
SZ300072	2016-12-12	2019-12-13
SZ000402	2005-01-01	2019-12-13
SH600909	2017-06-12	2019-06-14
SH600518	2009-07-01	2019-06-14
SH600549	2005-01-01	2019-06-14
SH600739	2005-01-01	2019-06-14
SZ002797	2016-12-12	2019-06-14
SH601333	2005-01-01	2019-06-14
SH601611	2016-12-12	2019-06-14
SH601991	2017-12-11	2019-06-14
SH600157	2013-01-04	2019-06-14
SZ002572	2017-12-11	2019-06-14
SZ002085	2018-06-11	2019-06-14
SZ001965	2018-06-11	2019-06-14
SZ000983	2016-12-12	2019-06-14
SZ000959	2017-06-12	2019-06-14
SZ000839	2016-06-13	2019-06-14
SZ000826	2013-12-16	2019-06-14
SZ000792	2005-01-01	2019-06-14
SZ002450	2013-07-01	2019-06-14
SZ000503	2014-06-16	2019-06-14
SH600820	2015-12-14	2018-12-14
SH600376	2016-06-13	2018-12-14
SH600663	2013-12-16	2018-12-14
SH600682	2017-06-12	2018-12-14
SH600804	2005-01-01	2018-12-14
SH601718	2015-12-14	2018-12-14
SH600959	2015-12-14	2018-12-14
SH601099	2015-06-15	2018-12-14
SH601866	2005-01-01	2018-12-14
SH601958	2009-01-05	2018-12-14
SH600008	2013-12-16	2018-12-14
SH600373	2014-12-15	2018-12-14
SZ000559	2014-12-15	2018-12-14
SZ300027	2014-12-15	2018-12-14
SZ002074	2016-12-12	2018-12-14
SZ000060	2005-01-01	2018-12-14
SZ000540	2015-12-14	2018-12-14
SZ002739	2015-12-14	2018-12-14
SZ000723	2017-12-11	2018-12-14
SZ000623	2009-01-05	2018-12-14
SZ002385	2011-01-04	2018-12-14
SZ002470	2014-06-16	2018-12-14
SZ002500	2011-07-01	2018-12-14
SZ002608	2017-12-11	2018-12-14
SH601966	2017-06-12	2018-06-08
SH600485	2014-12-15	2018-06-08
SH600649	2005-01-01	2018-06-08
SH600685	2016-06-13	2018-06-08
SH600827	2012-07-02	2018-06-08
SH601163	2017-06-12	2018-06-08
SH600895	2015-12-14	2018-06-08
SH601375	2017-06-12	2018-06-08
SH601608	2015-12-14	2018-06-08
SH601872	2015-12-14	2018-06-08
SH600021	2015-12-14	2018-06-08
SH600074	2016-06-13	2018-06-08
SH601118	2011-07-01	2018-06-08
SZ300315	2015-12-14	2018-06-08
SZ002174	2016-12-12	2018-06-08
SZ002841	2017-06-12	2018-06-08
SZ000008	2016-12-12	2018-06-08
SZ000686	2005-01-01	2018-06-08
SZ000738	2005-01-01	2018-06-08
SZ000750	2013-01-04	2018-06-08
SH600871	2016-06-13	2018-06-08
SZ002292	2014-06-16	2018-06-08
SZ002839	2017-06-12	2018-06-08
SZ002426	2016-12-12	2018-06-08
SZ002465	2014-06-16	2018-06-08
SZ002831	2017-06-12	2018-06-08
SZ002424	2016-06-13	2018-06-08
SH600037	2016-06-13	2017-12-08
SH600150	2005-01-01	2017-12-08
SZ300168	2016-06-13	2017-12-08
SZ300133	2014-12-15	2017-12-08
SH600060	2013-07-01	2017-12-08
SH600737	2016-06-13	2017-12-08
SH600446	2016-06-13	2017-12-08
SH600718	2009-07-01	2017-12-08
SH601127	2016-12-12	2017-12-08
SZ002299	2016-12-12	2017-12-08
SZ300104	2015-06-15	2017-12-08
SH600256	2005-01-01	2017-12-08
SZ002195	2015-12-14	2017-12-08
SZ000009	2005-01-01	2017-12-08
SZ002183	2016-06-13	2017-12-08
SZ000156	2013-07-01	2017-12-08
SZ000555	2016-12-12	2017-12-08
SZ000793	2013-12-16	2017-12-08
SZ000718	2016-12-12	2017-12-08
SZ000917	2014-06-16	2017-12-08
SZ000977	2016-06-13	2017-12-08
SZ002049	2016-12-12	2017-12-08
SZ002131	2016-12-12	2017-12-08
SZ002152	2016-06-13	2017-12-08
SH600867	2014-06-16	2017-06-09
SH600648	2013-12-16	2017-06-09
SH600654	2016-12-12	2017-06-09
SH600666	2016-06-13	2017-06-09
SH600754	2016-12-12	2017-06-09
SH600783	2012-01-04	2017-06-09
SH600839	2005-01-01	2017-06-09
SH601258	2012-01-04	2017-06-09
SH600873	2012-01-04	2017-06-09
SH600875	2005-01-01	2017-06-09
SH601928	2012-07-02	2017-06-09
SH603000	2013-12-16	2017-06-09
SH603885	2015-12-14	2017-06-09
SH600252	2012-01-04	2017-06-09
SH600582	2016-06-13	2017-06-09
SZ000039	2005-01-01	2017-06-09
SZ300182	2016-12-12	2017-06-09
SZ002129	2013-12-16	2017-06-09
SZ300146	2014-12-15	2017-06-09
SZ000061	2005-01-01	2017-06-09
SZ000712	2015-06-15	2017-06-09
SZ000800	2005-01-01	2017-06-09
SZ002085	2016-12-12	2017-06-09
SZ000778	2005-01-01	2017-06-09
SZ002568	2016-06-13	2017-06-09
SZ300002	2015-06-15	2017-06-09
SZ300015	2014-12-15	2017-06-09
SZ300058	2014-12-15	2017-06-09
SZ300085	2016-06-13	2017-06-09
SZ000027	2014-06-16	2017-06-09
SH601106	2015-06-15	2016-12-09
SH600600	2005-01-01	2016-12-09
SH600642	2005-01-01	2016-12-09
SH600863	2010-07-01	2016-12-09
SH600998	2014-06-16	2016-12-09
SH601016	2015-12-14	2016-12-09
SH601992	2012-01-04	2016-12-09
SH601117	2010-07-01	2016-12-09
SH601179	2014-06-16	2016-12-09
SH601808	2005-01-01	2016-12-09
SH601898	2005-01-01	2016-12-09
SH601991	2015-06-15	2016-12-09
SH600398	2014-12-15	2016-12-09
SH600578	2014-12-15	2016-12-09
SH601098	2011-07-01	2016-12-09
SH600317	2015-06-15	2016-12-09
SZ002294	2013-07-01	2016-12-09
SH600098	2016-06-13	2016-12-09
